unit_id,qid,exam_id_canonical,num,type,subq,grain,归属_B2,admission,evidence,downgrade_notes,script_tier,rule_version
BJ-2026-HD-ERMO-Q20#1,BJ-2026-HD-ERMO-Q20,BJ-2026-HD-ERMO,20,主观题,1,小问,MAYBE,不收-无E1,缺细则,,倾向,2026-09-24-attribution-v1
BJ-2026-HD-ERMO-Q20#2,BJ-2026-HD-ERMO-Q20,BJ-2026-HD-ERMO,20,主观题,2,小问,MAYBE,不收-无E1,缺细则,,倾向,2026-09-24-attribution-v1
BJ-2026-HD-ERMO-Q21,BJ-2026-HD-ERMO-Q21,BJ-2026-HD-ERMO,21,主观题,,整题,MAYBE,不收-无E1,缺细则,,不明,2026-09-24-attribution-v1
BJ-2026-HD-ERMO-Q1,BJ-2026-HD-ERMO-Q1,BJ-2026-HD-ERMO,1,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,倾向,2026-09-24-attribution-v1
BJ-2026-HD-ERMO-Q4,BJ-2026-HD-ERMO-Q4,BJ-2026-HD-ERMO,4,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,倾向,2026-09-24-attribution-v1
BJ-2026-HD-ERMO-Q5,BJ-2026-HD-ERMO-Q5,BJ-2026-HD-ERMO,5,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,不明,2026-09-24-attribution-v1
BJ-2026-HD-ERMO-Q6,BJ-2026-HD-ERMO-Q6,BJ-2026-HD-ERMO,6,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,不明,2026-09-24-attribution-v1
BJ-2026-HD-ERMO-Q7,BJ-2026-HD-ERMO-Q7,BJ-2026-HD-ERMO,7,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,不明,2026-09-24-attribution-v1
BJ-2026-HD-ERMO-Q8,BJ-2026-HD-ERMO-Q8,BJ-2026-HD-ERMO,8,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,倾向,2026-09-24-attribution-v1
BJ-2026-HD-ERMO-Q9,BJ-2026-HD-ERMO-Q9,BJ-2026-HD-ERMO,9,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,不明,2026-09-24-attribution-v1
BJ-2026-HD-ERMO-Q10,BJ-2026-HD-ERMO-Q10,BJ-2026-HD-ERMO,10,选择题,,整题,IN,完整题-选择题照收,缺答案键,,倾向,2026-09-24-attribution-v1
BJ-2026-HD-ERMO-Q11,BJ-2026-HD-ERMO-Q11,BJ-2026-HD-ERMO,11,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,倾向,2026-09-24-attribution-v1
BJ-2026-HD-ERMO-Q15,BJ-2026-HD-ERMO-Q15,BJ-2026-HD-ERMO,15,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,不明,2026-09-24-attribution-v1
BJ-2026-HD-ERMO-Q18#1,BJ-2026-HD-ERMO-Q18,BJ-2026-HD-ERMO,18,主观题,1,小问,MAYBE,不收-无E1,缺细则,,不明,2026-09-24-attribution-v1
BJ-2026-HD-ERMO-Q18#2,BJ-2026-HD-ERMO-Q18,BJ-2026-HD-ERMO,18,主观题,2,小问,MAYBE,不收-无E1,缺细则,,不明,2026-09-24-attribution-v1
BJ-2026-SJS-ERMO-Q17#1,BJ-2026-SJS-ERMO-Q17,BJ-2026-SJS-ERMO,17,主观题,1,小问,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-SJS-ERMO-Q17#2,BJ-2026-SJS-ERMO-Q17,BJ-2026-SJS-ERMO,17,主观题,2,小问,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-SJS-ERMO-Q17#3,BJ-2026-SJS-ERMO-Q17,BJ-2026-SJS-ERMO,17,主观题,3,小问,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-SJS-ERMO-Q1,BJ-2026-SJS-ERMO-Q1,BJ-2026-SJS-ERMO,1,选择题,,整题,IN,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-SJS-ERMO-Q2,BJ-2026-SJS-ERMO-Q2,BJ-2026-SJS-ERMO,2,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-SJS-ERMO-Q3,BJ-2026-SJS-ERMO-Q3,BJ-2026-SJS-ERMO,3,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-SJS-ERMO-Q5,BJ-2026-SJS-ERMO-Q5,BJ-2026-SJS-ERMO,5,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-SJS-ERMO-Q6,BJ-2026-SJS-ERMO-Q6,BJ-2026-SJS-ERMO,6,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-SJS-ERMO-Q7,BJ-2026-SJS-ERMO-Q7,BJ-2026-SJS-ERMO,7,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-SJS-ERMO-Q8,BJ-2026-SJS-ERMO-Q8,BJ-2026-SJS-ERMO,8,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-SJS-ERMO-Q9,BJ-2026-SJS-ERMO-Q9,BJ-2026-SJS-ERMO,9,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-SJS-ERMO-Q10,BJ-2026-SJS-ERMO-Q10,BJ-2026-SJS-ERMO,10,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-SJS-ERMO-Q11,BJ-2026-SJS-ERMO-Q11,BJ-2026-SJS-ERMO,11,选择题,,整题,IN,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-SJS-ERMO-Q12,BJ-2026-SJS-ERMO-Q12,BJ-2026-SJS-ERMO,12,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-XC-ERMO-Q16,BJ-2026-XC-ERMO-Q16,BJ-2026-XC-ERMO,16,主观题,,整题,MAYBE,不收-无E1,缺细则,B1:rubric_unreadable_not_OUT;B2:rubric_unreadable_not_OUT;B3:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,倾向,2026-09-24-attribution-v1
BJ-2026-XC-ERMO-Q19#1,BJ-2026-XC-ERMO-Q19,BJ-2026-XC-ERMO,19,主观题,1,小问,MAYBE,不收-无E1,缺细则,,倾向,2026-09-24-attribution-v1
BJ-2026-XC-ERMO-Q19#2,BJ-2026-XC-ERMO-Q19,BJ-2026-XC-ERMO,19,主观题,2,小问,MAYBE,不收-无E1,缺细则,,倾向,2026-09-24-attribution-v1
BJ-2026-XC-ERMO-Q20,BJ-2026-XC-ERMO-Q20,BJ-2026-XC-ERMO,20,主观题,,整题,MAYBE,不收-无E1,缺细则,,不明,2026-09-24-attribution-v1
BJ-2026-XC-ERMO-Q2,BJ-2026-XC-ERMO-Q2,BJ-2026-XC-ERMO,2,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,倾向,2026-09-24-attribution-v1
BJ-2026-XC-ERMO-Q3,BJ-2026-XC-ERMO-Q3,BJ-2026-XC-ERMO,3,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,不明,2026-09-24-attribution-v1
BJ-2026-XC-ERMO-Q4,BJ-2026-XC-ERMO-Q4,BJ-2026-XC-ERMO,4,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,不明,2026-09-24-attribution-v1
BJ-2026-XC-ERMO-Q5,BJ-2026-XC-ERMO-Q5,BJ-2026-XC-ERMO,5,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,不明,2026-09-24-attribution-v1
BJ-2026-XC-ERMO-Q6,BJ-2026-XC-ERMO-Q6,BJ-2026-XC-ERMO,6,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,不明,2026-09-24-attribution-v1
BJ-2026-XC-ERMO-Q7,BJ-2026-XC-ERMO-Q7,BJ-2026-XC-ERMO,7,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,不明,2026-09-24-attribution-v1
BJ-2026-XC-ERMO-Q8,BJ-2026-XC-ERMO-Q8,BJ-2026-XC-ERMO,8,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,不明,2026-09-24-attribution-v1
BJ-2026-XC-ERMO-Q9,BJ-2026-XC-ERMO-Q9,BJ-2026-XC-ERMO,9,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,倾向,2026-09-24-attribution-v1
BJ-2026-XC-ERMO-Q10,BJ-2026-XC-ERMO-Q10,BJ-2026-XC-ERMO,10,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,倾向,2026-09-24-attribution-v1
BJ-2026-XC-ERMO-Q11,BJ-2026-XC-ERMO-Q11,BJ-2026-XC-ERMO,11,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,倾向,2026-09-24-attribution-v1
BJ-2026-SY-ERMO-Q17,BJ-2026-SY-ERMO-Q17,BJ-2026-SY-ERMO,17,主观题,,整题,MAYBE,完整题-有E1,E1,B1:rubric_unreadable_not_OUT;B2:rubric_unreadable_not_OUT;PH:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT;X1:rubric_unreadable_not_OUT;X2:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,确定,2026-09-24-attribution-v1
BJ-2026-SY-ERMO-Q18#1,BJ-2026-SY-ERMO-Q18,BJ-2026-SY-ERMO,18,主观题,1,小问,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-SY-ERMO-Q18#2,BJ-2026-SY-ERMO-Q18,BJ-2026-SY-ERMO,18,主观题,2,小问,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-SY-ERMO-Q20,BJ-2026-SY-ERMO-Q20,BJ-2026-SY-ERMO,20,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-SY-ERMO-Q2,BJ-2026-SY-ERMO-Q2,BJ-2026-SY-ERMO,2,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-SY-ERMO-Q3,BJ-2026-SY-ERMO-Q3,BJ-2026-SY-ERMO,3,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-SY-ERMO-Q5,BJ-2026-SY-ERMO-Q5,BJ-2026-SY-ERMO,5,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-SY-ERMO-Q6,BJ-2026-SY-ERMO-Q6,BJ-2026-SY-ERMO,6,选择题,,整题,IN,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-SY-ERMO-Q7,BJ-2026-SY-ERMO-Q7,BJ-2026-SY-ERMO,7,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-SY-ERMO-Q9,BJ-2026-SY-ERMO-Q9,BJ-2026-SY-ERMO,9,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-SY-ERMO-Q10,BJ-2026-SY-ERMO-Q10,BJ-2026-SY-ERMO,10,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-SY-ERMO-Q11,BJ-2026-SY-ERMO-Q11,BJ-2026-SY-ERMO,11,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-SY-ERMO-Q16,BJ-2026-SY-ERMO-Q16,BJ-2026-SY-ERMO,16,主观题,,整题,MAYBE,完整题-有E1,E1,B1:rubric_unreadable_not_OUT;B2:rubric_unreadable_not_OUT;B3:rubric_unreadable_not_OUT;X1:rubric_unreadable_not_OUT;X2:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,确定,2026-09-24-attribution-v1
BJ-2026-DC-QIMO-Q2,BJ-2026-DC-QIMO-Q2,BJ-2026-DC-QIMO,2,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-DC-QIMO-Q3,BJ-2026-DC-QIMO-Q3,BJ-2026-DC-QIMO,3,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-DC-QIMO-Q4,BJ-2026-DC-QIMO-Q4,BJ-2026-DC-QIMO,4,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-DC-QIMO-Q6,BJ-2026-DC-QIMO-Q6,BJ-2026-DC-QIMO,6,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-DC-QIMO-Q1,BJ-2026-DC-QIMO-Q1,BJ-2026-DC-QIMO,1,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-DC-QIMO-Q7,BJ-2026-DC-QIMO-Q7,BJ-2026-DC-QIMO,7,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-DC-QIMO-Q8,BJ-2026-DC-QIMO-Q8,BJ-2026-DC-QIMO,8,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-DC-QIMO-Q9,BJ-2026-DC-QIMO-Q9,BJ-2026-DC-QIMO,9,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-DC-QIMO-Q10,BJ-2026-DC-QIMO-Q10,BJ-2026-DC-QIMO,10,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-DC-QIMO-Q11,BJ-2026-DC-QIMO-Q11,BJ-2026-DC-QIMO,11,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-DC-QIMO-Q14,BJ-2026-DC-QIMO-Q14,BJ-2026-DC-QIMO,14,选择题,,整题,IN,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-DC-QIMO-Q20,BJ-2026-DC-QIMO-Q20,BJ-2026-DC-QIMO,20,主观题,,整题,MAYBE,完整题-有E1,E1,B1:rubric_unreadable_not_OUT;B2:rubric_unreadable_not_OUT;B3:rubric_unreadable_not_OUT;PH:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT;X2:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,确定,2026-09-24-attribution-v1
BJ-2026-FT-QIMO-Q1,BJ-2026-FT-QIMO-Q1,BJ-2026-FT-QIMO,1,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-FT-QIMO-Q3,BJ-2026-FT-QIMO-Q3,BJ-2026-FT-QIMO,3,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-FT-QIMO-Q4,BJ-2026-FT-QIMO-Q4,BJ-2026-FT-QIMO,4,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-FT-QIMO-Q5,BJ-2026-FT-QIMO-Q5,BJ-2026-FT-QIMO,5,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-FT-QIMO-Q6,BJ-2026-FT-QIMO-Q6,BJ-2026-FT-QIMO,6,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-FT-QIMO-Q9,BJ-2026-FT-QIMO-Q9,BJ-2026-FT-QIMO,9,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-FT-QIMO-Q10,BJ-2026-FT-QIMO-Q10,BJ-2026-FT-QIMO,10,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-FT-QIMO-Q7,BJ-2026-FT-QIMO-Q7,BJ-2026-FT-QIMO,7,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-FT-QIMO-Q20,BJ-2026-FT-QIMO-Q20,BJ-2026-FT-QIMO,20,主观题,,整题,MAYBE,完整题-有E1,E1,B1:rubric_unreadable_not_OUT;B3:rubric_unreadable_not_OUT;PH:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,倾向,2026-09-24-attribution-v1
BJ-2026-FT-QIMO-Q16,BJ-2026-FT-QIMO-Q16,BJ-2026-FT-QIMO,16,主观题,,整题,MAYBE,完整题-有E1,E1,B1:rubric_unreadable_not_OUT;B2:rubric_unreadable_not_OUT;B3:rubric_unreadable_not_OUT;X1:rubric_unreadable_not_OUT;X2:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,确定,2026-09-24-attribution-v1
BJ-2026-FT-QIMO-Q8,BJ-2026-FT-QIMO-Q8,BJ-2026-FT-QIMO,8,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-CP-QIMO-Q1,BJ-2026-CP-QIMO-Q1,BJ-2026-CP-QIMO,1,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-CP-QIMO-Q2,BJ-2026-CP-QIMO-Q2,BJ-2026-CP-QIMO,2,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-CP-QIMO-Q3,BJ-2026-CP-QIMO-Q3,BJ-2026-CP-QIMO,3,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-CP-QIMO-Q4,BJ-2026-CP-QIMO-Q4,BJ-2026-CP-QIMO,4,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-CP-QIMO-Q5,BJ-2026-CP-QIMO-Q5,BJ-2026-CP-QIMO,5,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-CP-QIMO-Q6,BJ-2026-CP-QIMO-Q6,BJ-2026-CP-QIMO,6,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-CP-QIMO-Q7,BJ-2026-CP-QIMO-Q7,BJ-2026-CP-QIMO,7,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-CP-QIMO-Q8,BJ-2026-CP-QIMO-Q8,BJ-2026-CP-QIMO,8,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-CP-QIMO-Q9,BJ-2026-CP-QIMO-Q9,BJ-2026-CP-QIMO,9,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-CP-QIMO-Q10,BJ-2026-CP-QIMO-Q10,BJ-2026-CP-QIMO,10,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-CP-QIMO-Q11,BJ-2026-CP-QIMO-Q11,BJ-2026-CP-QIMO,11,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-CP-QIMO-Q12,BJ-2026-CP-QIMO-Q12,BJ-2026-CP-QIMO,12,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-CP-QIMO-Q13,BJ-2026-CP-QIMO-Q13,BJ-2026-CP-QIMO,13,选择题,,整题,IN,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-CP-QIMO-Q14,BJ-2026-CP-QIMO-Q14,BJ-2026-CP-QIMO,14,选择题,,整题,IN,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-CP-QIMO-Q15,BJ-2026-CP-QIMO-Q15,BJ-2026-CP-QIMO,15,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-CP-QIMO-Q16,BJ-2026-CP-QIMO-Q16,BJ-2026-CP-QIMO,16,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-CP-QIMO-Q18,BJ-2026-CP-QIMO-Q18,BJ-2026-CP-QIMO,18,主观题,,整题,MAYBE,完整题-有E1,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-CP-QIMO-Q19#1,BJ-2026-CP-QIMO-Q19,BJ-2026-CP-QIMO,19,主观题,1,小问,IN,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-CP-QIMO-Q19#2,BJ-2026-CP-QIMO-Q19,BJ-2026-CP-QIMO,19,主观题,2,小问,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-CP-QIMO-Q20#1,BJ-2026-CP-QIMO-Q20,BJ-2026-CP-QIMO,20,主观题,1,小问,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-CP-QIMO-Q20#2,BJ-2026-CP-QIMO-Q20,BJ-2026-CP-QIMO,20,主观题,2,小问,MAYBE,完整题-有E1,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-CP-QIMO-Q21,BJ-2026-CP-QIMO-Q21,BJ-2026-CP-QIMO,21,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-CY-QIZHONG-Q18,BJ-2026-CY-QIZHONG-Q18,BJ-2026-CY-QIZHONG,18,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-CY-QIZHONG-Q19#1,BJ-2026-CY-QIZHONG-Q19,BJ-2026-CY-QIZHONG,19,主观题,1,小问,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-CY-QIZHONG-Q19#2,BJ-2026-CY-QIZHONG-Q19,BJ-2026-CY-QIZHONG,19,主观题,2,小问,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-CY-QIZHONG-Q19#3,BJ-2026-CY-QIZHONG-Q19,BJ-2026-CY-QIZHONG,19,主观题,3,小问,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-CY-QIZHONG-Q4,BJ-2026-CY-QIZHONG-Q4,BJ-2026-CY-QIZHONG,4,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-CY-QIZHONG-Q3,BJ-2026-CY-QIZHONG-Q3,BJ-2026-CY-QIZHONG,3,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-CY-QIZHONG-Q8,BJ-2026-CY-QIZHONG-Q8,BJ-2026-CY-QIZHONG,8,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-CY-QIZHONG-Q9,BJ-2026-CY-QIZHONG-Q9,BJ-2026-CY-QIZHONG,9,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-CY-QIZHONG-Q10,BJ-2026-CY-QIZHONG-Q10,BJ-2026-CY-QIZHONG,10,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-CY-QIZHONG-Q11,BJ-2026-CY-QIZHONG-Q11,BJ-2026-CY-QIZHONG,11,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-CY-QIZHONG-Q12,BJ-2026-CY-QIZHONG-Q12,BJ-2026-CY-QIZHONG,12,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-CY-QIZHONG-Q13,BJ-2026-CY-QIZHONG-Q13,BJ-2026-CY-QIZHONG,13,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-CY-QIZHONG-Q14,BJ-2026-CY-QIZHONG-Q14,BJ-2026-CY-QIZHONG,14,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-CY-QIZHONG-Q15,BJ-2026-CY-QIZHONG-Q15,BJ-2026-CY-QIZHONG,15,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-HD-QIZHONG-Q15,BJ-2026-HD-QIZHONG-Q15,BJ-2026-HD-QIZHONG,15,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,不明,2026-09-24-attribution-v1
BJ-2026-HD-QIZHONG-Q8,BJ-2026-HD-QIZHONG-Q8,BJ-2026-HD-QIZHONG,8,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,不明,2026-09-24-attribution-v1
BJ-2026-HD-QIZHONG-Q20,BJ-2026-HD-QIZHONG-Q20,BJ-2026-HD-QIZHONG,20,主观题,,整题,MAYBE,不收-无E1,缺细则,B1:rubric_unreadable_not_OUT;B2:rubric_unreadable_not_OUT;PH:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT;X1:rubric_unreadable_not_OUT;X2:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,确定,2026-09-24-attribution-v1
BJ-2026-HD-QIZHONG-Q22#1,BJ-2026-HD-QIZHONG-Q22,BJ-2026-HD-QIZHONG,22,主观题,1,小问,MAYBE,不收-无E1,缺细则,B1:rubric_unreadable_not_OUT;B2:rubric_unreadable_not_OUT;B3:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT;X2:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,确定,2026-09-24-attribution-v1
BJ-2026-HD-QIZHONG-Q22#2,BJ-2026-HD-QIZHONG-Q22,BJ-2026-HD-QIZHONG,22,主观题,2,小问,MAYBE,不收-无E1,缺细则,,不明,2026-09-24-attribution-v1
BJ-2026-HD-QIZHONG-Q1,BJ-2026-HD-QIZHONG-Q1,BJ-2026-HD-QIZHONG,1,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,不明,2026-09-24-attribution-v1
BJ-2026-HD-QIZHONG-Q7,BJ-2026-HD-QIZHONG-Q7,BJ-2026-HD-QIZHONG,7,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,不明,2026-09-24-attribution-v1
BJ-2026-HD-QIZHONG-Q9,BJ-2026-HD-QIZHONG-Q9,BJ-2026-HD-QIZHONG,9,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,不明,2026-09-24-attribution-v1
BJ-2026-HD-QIZHONG-Q10,BJ-2026-HD-QIZHONG-Q10,BJ-2026-HD-QIZHONG,10,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,不明,2026-09-24-attribution-v1
BJ-2026-HD-QIZHONG-Q11,BJ-2026-HD-QIZHONG-Q11,BJ-2026-HD-QIZHONG,11,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,不明,2026-09-24-attribution-v1
BJ-2026-HD-QIZHONG-Q13,BJ-2026-HD-QIZHONG-Q13,BJ-2026-HD-QIZHONG,13,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,不明,2026-09-24-attribution-v1
