unit_id,qid,exam_id_raw,exam_id_canonical,num,type,subq,grain,content_fingerprint,script_tier,归属_B1,归属_B2,归属_B3,归属_PH,归属_CU,归属_X1,归属_X2,归属_MI,归属_RE,admission,evidence,downgrade_notes,dup_of,dup_covered_by,conflict_script_out,rule_version,source,ruled
BJ-2026-HD-QIMO-Q10,BJ-2026-HD-QIMO-Q10,BJ-2026-HD-QIMO,BJ-2026-HD-QIMO,10,选择题,,整题,6a1176dccce5df6b,倾向,OUT,COLLECTED,MAYBE,OUT,MAYBE,OUT,COLLECTED,OUT,MAYBE,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2026-HD-QIMO-Q11,BJ-2026-HD-QIMO-Q11,BJ-2026-HD-QIMO,BJ-2026-HD-QIMO,11,选择题,,整题,9c9ccd7077c7719b,倾向,OUT,MAYBE,MAYBE,OUT,OUT,OUT,MAYBE,OUT,COLLECTED,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2026-HD-QIMO-Q12,BJ-2026-HD-QIMO-Q12,BJ-2026-HD-QIMO,BJ-2026-HD-QIMO,12,选择题,,整题,d539b7dee885dd95,不明,MAYBE,MAYBE,MAYBE,OUT,OUT,MAYBE,MAYBE,OUT,COLLECTED,完整题-选择题照收,E1,,,,RE,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2026-HD-QIMO-Q13,BJ-2026-HD-QIMO-Q13,BJ-2026-HD-QIMO,BJ-2026-HD-QIMO,13,选择题,,整题,5823f715dd75df50,不明,MAYBE,MAYBE,MAYBE,OUT,OUT,MAYBE,MAYBE,OUT,COLLECTED,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2026-HD-QIMO-Q14,BJ-2026-HD-QIMO-Q14,BJ-2026-HD-QIMO,BJ-2026-HD-QIMO,14,选择题,,整题,95c56f24c46a35db,不明,MAYBE,MAYBE,MAYBE,OUT,OUT,MAYBE,OUT,IN,COLLECTED,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2026-HD-QIMO-Q15,BJ-2026-HD-QIMO-Q15,BJ-2026-HD-QIMO,BJ-2026-HD-QIMO,15,选择题,,整题,d9688a5d6b602d92,不明,MAYBE,IN,MAYBE,OUT,OUT,MAYBE,OUT,MAYBE,MAYBE,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2026-XC-QIMO-Q16#1,BJ-2026-XC-QIMO-Q16,BJ-2026-XC-QIMO,BJ-2026-XC-QIMO,16,主观题,1,小问,cf54c9b8a99c022c,不明,OUT,MAYBE,MAYBE,COLLECTED,COLLECTED,MAYBE,OUT,OUT,MAYBE,完整题-有E1,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2026-XC-QIMO-Q16#2,BJ-2026-XC-QIMO-Q16,BJ-2026-XC-QIMO,BJ-2026-XC-QIMO,16,主观题,2,小问,cf54c9b8a99c022c,不明,OUT,MAYBE,MAYBE,COLLECTED,COLLECTED,MAYBE,OUT,OUT,MAYBE,完整题-有E1,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2026-XC-QIMO-Q17,BJ-2026-XC-QIMO-Q17,BJ-2026-XC-QIMO,BJ-2026-XC-QIMO,17,主观题,,整题,5782ff1987396879,倾向,OUT,OUT,COLLECTED,MAYBE,OUT,OUT,COLLECTED,OUT,MAYBE,完整题-有E1,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2026-XC-QIMO-Q18,BJ-2026-XC-QIMO-Q18,BJ-2026-XC-QIMO,BJ-2026-XC-QIMO,18,主观题,,整题,35190fb5f1100372,不明,OUT,OUT,COLLECTED,MAYBE,OUT,MAYBE,MAYBE,MAYBE,OUT,完整题-有E1,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2026-XC-QIMO-Q19#1,BJ-2026-XC-QIMO-Q19,BJ-2026-XC-QIMO,BJ-2026-XC-QIMO,19,主观题,1,小问,ef5159c20dc2979f,倾向,OUT,COLLECTED,MAYBE,OUT,MAYBE,OUT,OUT,OUT,COLLECTED,完整题-有E1,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2026-XC-QIMO-Q19#2,BJ-2026-XC-QIMO-Q19,BJ-2026-XC-QIMO,BJ-2026-XC-QIMO,19,主观题,2,小问,ef5159c20dc2979f,倾向,OUT,COLLECTED,MAYBE,OUT,MAYBE,OUT,OUT,OUT,COLLECTED,完整题-有E1,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2026-XC-QIMO-Q20#1,BJ-2026-XC-QIMO-Q20,BJ-2026-XC-QIMO,BJ-2026-XC-QIMO,20,主观题,1,小问,a4f301864a15bd04,不明,MAYBE,MAYBE,MAYBE,MAYBE,MAYBE,COLLECTED,MAYBE,MAYBE,MAYBE,完整题-有E1,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2026-XC-QIMO-Q20#2,BJ-2026-XC-QIMO-Q20,BJ-2026-XC-QIMO,BJ-2026-XC-QIMO,20,主观题,2,小问,a4f301864a15bd04,不明,MAYBE,MAYBE,MAYBE,MAYBE,MAYBE,COLLECTED,MAYBE,MAYBE,MAYBE,完整题-有E1,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2026-XC-QIMO-Q21,BJ-2026-XC-QIMO-Q21,BJ-2026-XC-QIMO,BJ-2026-XC-QIMO,21,主观题,,整题,978dee2cd38e8821,不明,MAYBE,MAYBE,COLLECTED,COLLECTED,MAYBE,MAYBE,MAYBE,MAYBE,MAYBE,完整题-有E1,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2026-XC-QIMO-Q1,BJ-2026-XC-QIMO-Q1,BJ-2026-XC-QIMO,BJ-2026-XC-QIMO,1,选择题,,整题,386f849aca445124,倾向,MAYBE,MAYBE,MAYBE,COLLECTED,COLLECTED,OUT,OUT,OUT,OUT,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2026-XC-QIMO-Q2,BJ-2026-XC-QIMO-Q2,BJ-2026-XC-QIMO,BJ-2026-XC-QIMO,2,选择题,,整题,19bd94cddc0d2d63,不明,OUT,COLLECTED,MAYBE,MAYBE,MAYBE,MAYBE,OUT,OUT,OUT,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2026-XC-QIMO-Q3,BJ-2026-XC-QIMO-Q3,BJ-2026-XC-QIMO,BJ-2026-XC-QIMO,3,选择题,,整题,230c5ee41007eea1,不明,OUT,MAYBE,MAYBE,COLLECTED,MAYBE,MAYBE,OUT,OUT,OUT,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2026-XC-QIMO-Q4,BJ-2026-XC-QIMO-Q4,BJ-2026-XC-QIMO,BJ-2026-XC-QIMO,4,选择题,,整题,2ecaaa6f1262589b,倾向,OUT,MAYBE,MAYBE,COLLECTED,MAYBE,OUT,OUT,OUT,OUT,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2026-XC-QIMO-Q5,BJ-2026-XC-QIMO-Q5,BJ-2026-XC-QIMO,BJ-2026-XC-QIMO,5,选择题,,整题,4452d0d133cd9552,不明,OUT,MAYBE,MAYBE,COLLECTED,MAYBE,MAYBE,OUT,MAYBE,MAYBE,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2026-XC-QIMO-Q6,BJ-2026-XC-QIMO-Q6,BJ-2026-XC-QIMO,BJ-2026-XC-QIMO,6,选择题,,整题,d9ce87b585617180,不明,OUT,MAYBE,MAYBE,MAYBE,MAYBE,OUT,COLLECTED,OUT,MAYBE,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2026-XC-QIMO-Q7,BJ-2026-XC-QIMO-Q7,BJ-2026-XC-QIMO,BJ-2026-XC-QIMO,7,选择题,,整题,30547e675021d4f3,不明,OUT,MAYBE,MAYBE,MAYBE,MAYBE,OUT,COLLECTED,MAYBE,MAYBE,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2026-XC-QIMO-Q8,BJ-2026-XC-QIMO-Q8,BJ-2026-XC-QIMO,BJ-2026-XC-QIMO,8,选择题,,整题,a89f59ace640c9a5,不明,OUT,MAYBE,MAYBE,MAYBE,MAYBE,MAYBE,OUT,MAYBE,COLLECTED,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2026-XC-QIMO-Q10,BJ-2026-XC-QIMO-Q10,BJ-2026-XC-QIMO,BJ-2026-XC-QIMO,10,选择题,,整题,84b8eb91299a8afe,不明,OUT,MAYBE,COLLECTED,OUT,MAYBE,OUT,MAYBE,MAYBE,MAYBE,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2026-XC-QIMO-Q11,BJ-2026-XC-QIMO-Q11,BJ-2026-XC-QIMO,BJ-2026-XC-QIMO,11,选择题,,整题,16f7cae842c6196c,倾向,OUT,MAYBE,IN,OUT,OUT,OUT,MAYBE,OUT,MAYBE,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2026-XC-QIMO-Q12,BJ-2026-XC-QIMO-Q12,BJ-2026-XC-QIMO,BJ-2026-XC-QIMO,12,选择题,,整题,af0673ffe3514df6,不明,MAYBE,COLLECTED,MAYBE,OUT,OUT,MAYBE,MAYBE,OUT,MAYBE,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2026-XC-QIMO-Q13,BJ-2026-XC-QIMO-Q13,BJ-2026-XC-QIMO,BJ-2026-XC-QIMO,13,选择题,,整题,a7a3c4fcce48827f,不明,MAYBE,COLLECTED,MAYBE,OUT,OUT,MAYBE,IN,OUT,MAYBE,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2026-XC-QIMO-Q14,BJ-2026-XC-QIMO-Q14,BJ-2026-XC-QIMO,BJ-2026-XC-QIMO,14,选择题,,整题,a2a8b9b7808dca29,倾向,MAYBE,COLLECTED,MAYBE,OUT,OUT,COLLECTED,OUT,OUT,MAYBE,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2026-TZ-QIMO-Q16,BJ-2026-TZ-QIMO-Q16,BJ-2026-TZ-QIMO,BJ-2026-TZ-QIMO,16,主观题,,整题,cb3c7ba7d6c4b881,倾向,MAYBE,MAYBE,MAYBE,COLLECTED,COLLECTED,MAYBE,MAYBE,MAYBE,MAYBE,完整题-有E1,E1,B1:rubric_unreadable_not_OUT;B2:rubric_unreadable_not_OUT;B3:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2026-TZ-QIMO-Q1,BJ-2026-TZ-QIMO-Q1,BJ-2026-TZ-QIMO,BJ-2026-TZ-QIMO,1,选择题,,整题,0f1954751007a01d,不明,MAYBE,MAYBE,COLLECTED,MAYBE,MAYBE,MAYBE,OUT,OUT,OUT,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2026-TZ-QIMO-Q2,BJ-2026-TZ-QIMO-Q2,BJ-2026-TZ-QIMO,BJ-2026-TZ-QIMO,2,选择题,,整题,56e2b24d70710453,倾向,OUT,COLLECTED,MAYBE,MAYBE,MAYBE,OUT,OUT,OUT,OUT,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2026-TZ-QIMO-Q3,BJ-2026-TZ-QIMO-Q3,BJ-2026-TZ-QIMO,BJ-2026-TZ-QIMO,3,选择题,,整题,c26bc147dbae34e3,倾向,OUT,COLLECTED,MAYBE,MAYBE,MAYBE,COLLECTED,OUT,OUT,OUT,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2026-TZ-QIMO-Q17,BJ-2026-TZ-QIMO-Q17,BJ-2026-TZ-QIMO,BJ-2026-TZ-QIMO,17,主观题,,整题,cb911763ce15bde4,倾向,OUT,OUT,COLLECTED,OUT,MAYBE,OUT,MAYBE,OUT,OUT,完整题-有E1,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2026-TZ-QIMO-Q18,BJ-2026-TZ-QIMO-Q18,BJ-2026-TZ-QIMO,BJ-2026-TZ-QIMO,18,主观题,,整题,a8fae62355525e6b,倾向,OUT,COLLECTED,MAYBE,OUT,OUT,OUT,MAYBE,OUT,OUT,完整题-有E1,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2026-TZ-QIMO-Q19#1,BJ-2026-TZ-QIMO-Q19,BJ-2026-TZ-QIMO,BJ-2026-TZ-QIMO,19,主观题,1,小问,d93dc58cf1904ddf,倾向,OUT,OUT,MAYBE,MAYBE,MAYBE,OUT,COLLECTED,OUT,COLLECTED,完整题-有E1,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2026-TZ-QIMO-Q19#2,BJ-2026-TZ-QIMO-Q19,BJ-2026-TZ-QIMO,BJ-2026-TZ-QIMO,19,主观题,2,小问,d93dc58cf1904ddf,不明,MAYBE,MAYBE,MAYBE,MAYBE,MAYBE,MAYBE,COLLECTED,MAYBE,COLLECTED,完整题-有E1,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2026-TZ-QIMO-Q20,BJ-2026-TZ-QIMO-Q20,BJ-2026-TZ-QIMO,BJ-2026-TZ-QIMO,20,主观题,,整题,7852fbc3dd8b021a,不明,OUT,MAYBE,OUT,OUT,MAYBE,COLLECTED,MAYBE,OUT,MAYBE,完整题-有E1,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2026-TZ-QIMO-Q21,BJ-2026-TZ-QIMO-Q21,BJ-2026-TZ-QIMO,BJ-2026-TZ-QIMO,21,主观题,,整题,08496ce58dc60975,不明,MAYBE,COLLECTED,COLLECTED,COLLECTED,MAYBE,MAYBE,MAYBE,MAYBE,MAYBE,完整题-有E1,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2026-TZ-QIMO-Q4,BJ-2026-TZ-QIMO-Q4,BJ-2026-TZ-QIMO,BJ-2026-TZ-QIMO,4,选择题,,整题,2dc6fb2c26a954f4,倾向,OUT,MAYBE,COLLECTED,MAYBE,MAYBE,OUT,OUT,OUT,OUT,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2026-TZ-QIMO-Q5,BJ-2026-TZ-QIMO-Q5,BJ-2026-TZ-QIMO,BJ-2026-TZ-QIMO,5,选择题,,整题,f0ba0aa3dfb000fe,不明,OUT,MAYBE,COLLECTED,COLLECTED,MAYBE,MAYBE,OUT,COLLECTED,MAYBE,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2026-TZ-QIMO-Q6,BJ-2026-TZ-QIMO-Q6,BJ-2026-TZ-QIMO,BJ-2026-TZ-QIMO,6,选择题,,整题,4e9028616428d9dd,不明,OUT,MAYBE,MAYBE,MAYBE,COLLECTED,OUT,MAYBE,OUT,MAYBE,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2026-TZ-QIMO-Q7,BJ-2026-TZ-QIMO-Q7,BJ-2026-TZ-QIMO,BJ-2026-TZ-QIMO,7,选择题,,整题,93a713d9c36f55f0,不明,OUT,MAYBE,MAYBE,COLLECTED,MAYBE,MAYBE,MAYBE,MAYBE,MAYBE,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2026-TZ-QIMO-Q8,BJ-2026-TZ-QIMO-Q8,BJ-2026-TZ-QIMO,BJ-2026-TZ-QIMO,8,选择题,,整题,c1f8a3689878707d,不明,OUT,MAYBE,MAYBE,COLLECTED,COLLECTED,OUT,OUT,MAYBE,MAYBE,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2026-TZ-QIMO-Q9,BJ-2026-TZ-QIMO-Q9,BJ-2026-TZ-QIMO,BJ-2026-TZ-QIMO,9,选择题,,整题,420748468330af8b,不明,OUT,COLLECTED,MAYBE,COLLECTED,MAYBE,OUT,MAYBE,COLLECTED,MAYBE,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2026-TZ-QIMO-Q10,BJ-2026-TZ-QIMO-Q10,BJ-2026-TZ-QIMO,BJ-2026-TZ-QIMO,10,选择题,,整题,bf75f198a3afcf20,不明,OUT,MAYBE,MAYBE,OUT,MAYBE,OUT,MAYBE,OUT,COLLECTED,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2026-TZ-QIMO-Q11,BJ-2026-TZ-QIMO-Q11,BJ-2026-TZ-QIMO,BJ-2026-TZ-QIMO,11,选择题,,整题,856aade1a356dd11,不明,OUT,MAYBE,MAYBE,COLLECTED,MAYBE,MAYBE,MAYBE,MAYBE,COLLECTED,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2026-TZ-QIMO-Q12,BJ-2026-TZ-QIMO-Q12,BJ-2026-TZ-QIMO,BJ-2026-TZ-QIMO,12,选择题,,整题,d3b592e2bf6d6f04,不明,MAYBE,MAYBE,MAYBE,OUT,OUT,MAYBE,COLLECTED,OUT,MAYBE,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2026-TZ-QIMO-Q13,BJ-2026-TZ-QIMO-Q13,BJ-2026-TZ-QIMO,BJ-2026-TZ-QIMO,13,选择题,,整题,0f16f81aa336741a,不明,MAYBE,MAYBE,MAYBE,OUT,OUT,MAYBE,COLLECTED,OUT,MAYBE,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2026-TZ-QIMO-Q14,BJ-2026-TZ-QIMO-Q14,BJ-2026-TZ-QIMO,BJ-2026-TZ-QIMO,14,选择题,,整题,e1b2714498320127,倾向,MAYBE,COLLECTED,MAYBE,OUT,OUT,COLLECTED,OUT,OUT,MAYBE,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2026-TZ-QIMO-Q15,BJ-2026-TZ-QIMO-Q15,BJ-2026-TZ-QIMO,BJ-2026-TZ-QIMO,15,选择题,,整题,16a108bd8b7ee1e7,倾向,MAYBE,COLLECTED,MAYBE,OUT,OUT,COLLECTED,OUT,OUT,MAYBE,完整题-选择题照收,E1,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2026-SJS-QIMO-Q16,BJ-2026-SJS-QIMO-Q16,BJ-2026-SJS-QIMO,BJ-2026-SJS-QIMO,16,主观题,,整题,a3df2a02e28fd147,倾向,MAYBE,MAYBE,IN,MAYBE,MAYBE,MAYBE,MAYBE,MAYBE,MAYBE,收-具名例外,具名例外:named_exception_whole_exam_no_rubric,B1:rubric_unreadable_not_OUT;PH:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT;X1:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2026-SJS-QIMO-Q17,BJ-2026-SJS-QIMO-Q17,BJ-2026-SJS-QIMO,BJ-2026-SJS-QIMO,17,主观题,,整题,36101a4b57c16e63,不明,MAYBE,MAYBE,MAYBE,MAYBE,MAYBE,MAYBE,COLLECTED,MAYBE,MAYBE,收-具名例外,具名例外:named_exception_whole_exam_no_rubric,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2026-SJS-QIMO-Q18#1,BJ-2026-SJS-QIMO-Q18,BJ-2026-SJS-QIMO,BJ-2026-SJS-QIMO,18,主观题,1,小问,0fbe3e9505b48ab3,倾向,OUT,OUT,OUT,MAYBE,COLLECTED,OUT,OUT,COLLECTED,MAYBE,收-具名例外,具名例外:named_exception_whole_exam_no_rubric,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2026-SJS-QIMO-Q18#2,BJ-2026-SJS-QIMO-Q18,BJ-2026-SJS-QIMO,BJ-2026-SJS-QIMO,18,主观题,2,小问,0fbe3e9505b48ab3,倾向,OUT,OUT,OUT,OUT,COLLECTED,OUT,OUT,COLLECTED,MAYBE,收-具名例外,具名例外:named_exception_whole_exam_no_rubric,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2026-SJS-QIMO-Q19#1,BJ-2026-SJS-QIMO-Q19,BJ-2026-SJS-QIMO,BJ-2026-SJS-QIMO,19,主观题,1,小问,c8c0729e95a244e2,倾向,OUT,IN,OUT,OUT,OUT,MAYBE,MAYBE,OUT,OUT,收-具名例外,具名例外:named_exception_whole_exam_no_rubric,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2026-SJS-QIMO-Q19#2,BJ-2026-SJS-QIMO-Q19,BJ-2026-SJS-QIMO,BJ-2026-SJS-QIMO,19,主观题,2,小问,c8c0729e95a244e2,倾向,OUT,MAYBE,OUT,OUT,OUT,IN,MAYBE,OUT,OUT,收-具名例外,具名例外:named_exception_whole_exam_no_rubric,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2026-SJS-QIMO-Q20#1,BJ-2026-SJS-QIMO-Q20,BJ-2026-SJS-QIMO,BJ-2026-SJS-QIMO,20,主观题,1,小问,45839297ad97ee97,不明,MAYBE,MAYBE,MAYBE,MAYBE,MAYBE,MAYBE,MAYBE,MAYBE,MAYBE,收-具名例外,具名例外:named_exception_whole_exam_no_rubric,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2026-SJS-QIMO-Q20#2,BJ-2026-SJS-QIMO-Q20,BJ-2026-SJS-QIMO,BJ-2026-SJS-QIMO,20,主观题,2,小问,45839297ad97ee97,不明,MAYBE,MAYBE,MAYBE,MAYBE,MAYBE,MAYBE,MAYBE,MAYBE,MAYBE,收-具名例外,具名例外:named_exception_whole_exam_no_rubric,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2026-SJS-QIMO-Q1,BJ-2026-SJS-QIMO-Q1,BJ-2026-SJS-QIMO,BJ-2026-SJS-QIMO,1,选择题,,整题,80c55af3a4626f5d,不明,MAYBE,MAYBE,IN,MAYBE,COLLECTED,MAYBE,OUT,OUT,OUT,完整题-选择题照收,具名例外:named_exception_whole_exam_no_rubric,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2026-SJS-QIMO-Q2,BJ-2026-SJS-QIMO-Q2,BJ-2026-SJS-QIMO,BJ-2026-SJS-QIMO,2,选择题,,整题,fb9b522ee78eea90,倾向,OUT,MAYBE,MAYBE,MAYBE,COLLECTED,OUT,OUT,OUT,OUT,完整题-选择题照收,具名例外:named_exception_whole_exam_no_rubric,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2026-SJS-QIMO-Q3,BJ-2026-SJS-QIMO-Q3,BJ-2026-SJS-QIMO,BJ-2026-SJS-QIMO,3,选择题,,整题,55cbfa60eee60888,不明,OUT,COLLECTED,MAYBE,MAYBE,MAYBE,MAYBE,OUT,OUT,OUT,完整题-选择题照收,具名例外:named_exception_whole_exam_no_rubric,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2026-SJS-QIMO-Q4,BJ-2026-SJS-QIMO-Q4,BJ-2026-SJS-QIMO,BJ-2026-SJS-QIMO,4,选择题,,整题,4e8fa6469ec56e44,不明,OUT,COLLECTED,MAYBE,MAYBE,MAYBE,OUT,MAYBE,OUT,OUT,完整题-选择题照收,具名例外:named_exception_whole_exam_no_rubric,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2026-SJS-QIMO-Q5,BJ-2026-SJS-QIMO-Q5,BJ-2026-SJS-QIMO,BJ-2026-SJS-QIMO,5,选择题,,整题,ab4f23d3209c35fb,不明,OUT,COLLECTED,MAYBE,MAYBE,MAYBE,COLLECTED,OUT,MAYBE,MAYBE,完整题-选择题照收,具名例外:named_exception_whole_exam_no_rubric,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
BJ-2026-SJS-QIMO-Q6,BJ-2026-SJS-QIMO-Q6,BJ-2026-SJS-QIMO,BJ-2026-SJS-QIMO,6,选择题,,整题,e0c06186f40e8aab,不明,MAYBE,IN,MAYBE,COLLECTED,MAYBE,OUT,MAYBE,OUT,MAYBE,完整题-选择题照收,具名例外:named_exception_whole_exam_no_rubric,,,,,2026-09-24-attribution-v1,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json,no
